schema	table	field	classification	subject	source	purpose	lawful_basis	readers	writers	protection	retention	deletion_hold_behavior	processor	location_transfer	owner
app	job_dead_letters	error	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	job_dead_letters	attempts	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	job_dead_letters	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	legal_holds	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	user_id	restricted_identity	account_user	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	organization_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	scope	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	reason	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	active	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	created_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	legal_holds	released_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Data Protection Lead
app	mandate_events	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	mandate_id	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	provider_event_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	old_state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	new_state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	reason_code	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	event_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandate_events	processed_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	credit_request_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	provider	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	provider_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	user_id	restricted_identity	account_user	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	business_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	status	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	amount_ceiling_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mandates	activated_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	organization_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	user_id	restricted_identity	account_user	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	role	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	status	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	invited_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	invited_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	accepted_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	memberships	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	provider	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	provider_event_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	sender	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	payload_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	command_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	messaging_events	processed_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	mfa_methods	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	user_id	restricted_identity	account_user	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	method_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	secret_ciphertext	restricted_authentication	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	encrypted_or_opaque_reference	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	credential_reference	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	verified_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	last_used_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	revoked_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	failed_attempts	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	locked_until	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	mfa_methods	last_used_counter	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	notification_delivery_receipts	channel	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	aal2_provider_operations;authorized_worker	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_delivery_receipts	event_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	aal2_provider_operations;authorized_worker	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_delivery_receipts	payload_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	aal2_provider_operations;authorized_worker	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_delivery_receipts	notification_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	aal2_provider_operations;authorized_worker	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_delivery_receipts	received_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	aal2_provider_operations;authorized_worker	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	recipient_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	preferred_channel	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	fallback_channel	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	opted_out	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	quiet_start_hour	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	quiet_end_hour	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	timezone	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	updated_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	payment_reminders_enabled	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	notification_preferences	product_updates_enabled	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
